Fourth Wing;Rebecca Yarros;4,58;1,833,552 ;237,231 ;517;2023-05-02;2023;Dragons
Happy Place;Emily Henry;4;965,692 ;116,016 ;400;2023-04-25;2023;Romance
Yellowface;R.F. Kuang;3,78;554,177 ;74,895 ;336;2023-05-16;2023;Fiction
Divine Rivals;RebeccaRoss;4,2;465,902 ;77,182 ;357;2023-04-04;2023;Romance
Love, Theoretically;Ali Hazelwood;4,11;432,513 ;60,004 ;389;2023-06-13;2023;Romance
Iron Flame;Rebecca Yarros;4,35;1,195,514 ;134,864 ;640;2023-11-07;2023;Romance
The Stolen Heir;Holly Black;3,98;115,428 ;20,128 ;356;2023-01-03;2023;Young Adult
Tress of the Emerald Sea;Brandon Sanderson;4,4;144,816 ;22,191 ;483;2023-01-10;2023;Fantasy
A Curse for True Love;Stephanie Garber;4,13;197,359 ;35,422 ;386;2023-10-24;2023;Fantasy
Emily Wilde's Encyclopaedia of Faeries;Heather Fawcett;4,02;104,291 ;19,993 ;317;2023-01-10;2023;Fantasy
Hell Bent;Leigh Bardugo;4,14;130,622 ;17,878 ;481;2023-01-10;2023;Fantasy
Hello Beautiful;Ann Napolitano;4,16;353,628 ;33,318 ;416;2023-03-14;2023;Fiction
Yours Truly;Abby Jimenez;4,32;396,023 ;53,021 ;416;2023-04-11;2023;Romance
The Right Move;Liz Tomforde;4,42;220,137 ;24,550 ;499;2023-02-07;2023;Romance
The Adventures of Amina al-Sirafi;Shannon Chakraborty;4,28;49,329 ;9,758 ;483;2023-02-28;2023;Fantasy
All the Dangerous Things;Stacy Willingham;4,07;197,136 ;20,295 ;326;2023-01-10;2023;Thriller
Final Offer;Lauren Asher;4,23;235,908 ;25,375 ;583;2023-01-23;2023;Romance
The Ashes & the Star-Cursed King;Carissa Broadbent;4,15;216,348 ;20,643 ;665;2023-04-14;2023;Fantasy
Vera Wong's Unsolicited Advice for Murderers;Jesse Q. Sutanto;4,04;101,240 ;15,792 ;339;2023-03-14;2023;Mystery
Weyward;Emilia Hart;4,07;187,025 ;22,093 ;329;2023-02-02;2023;Historical Fiction
Lady Tan’s Circle of Women;Lisa See;4,36;110,902 ;11,168 ;352;2023-06-06;2023;Historical Fiction
Maame;Jessica George;4,07;95,904 ;12,265 ;320;2023-01-31;2023;Fiction
The Seven Year Slip;Ashley Poston;4,23;234,395 ;41,968 ;352;2023-06-27;2023;Romance
How to Sell a Haunted House;Grady Hendrix;3,69;109,734 ;19,247 ;419;2023-01-17;2023;Horror
Things We Left Behind;Lucy Score;4,43;285,092 ;23,430 ;592;2023-09-05;2023;Romance
King of Pride;Ana Huang;3,95;202,381 ;20,309 ;358;2023-04-27;2023;Romance
In the Lives of Puppets;T.J. Klune;3,93;69,793 ;12,769 ;432;2023-04-25;2023;Fantasy
Tom Lake;Ann Patchett;4;315,726 ;38,911 ;309;2023-08-01;2023;Fiction
Heartstopper: Volume Five;Alice Oseman;4,49;133,444 ;17,579 ;336;2023-12-07;2023;Graphic Novels
The True Love Experiment;Christina Lauren;4,11;138,257 ;16,683 ;409;2023-05-16;2023;Romance
The Collected Regrets of Clover;Mikki Brammer;4,17;71,760 ;10,301 ;320;2023-05-09;2023;Fiction
Spare;Prince Harry;3,85;373,444 ;40,737 ;410;2023-01-10;2023;Nonfiction
A Day of Fallen Night;SamanthaShannon;4,37;34,255 ;5,896 ;868;2023-02-28;2023;Fantasy
None of This Is True;Lisa Jewell;4,13;579,598 ;61,577 ;380;2023-07-20;2023;Thriller
Clytemnestra;Costanza Casati;4,25;29,105 ;4,665 ;435;2023-05-02;2023;Mythology
What Lies in the Woods;Kate Alice Marshall;3,96;131,845 ;14,543 ;322;2023-01-17;2023;Thriller
Reckless;Elsie Silver;4,39;188,278 ;21,028 ;466;2023-06-09;2023;Romance
The Wishing Game;Meg Shaffer;4,08;132,202 ;20,651 ;304;2023-05-30;2023;Fiction
A Soul of Ash and Blood;Jennifer L. Armentrout;3,92;90,577 ;9,202 ;703;2023-07-18;2023;Romance
Powerless;Elsie Silver;4,08;206,110 ;21,318 ;396;2023-02-10;2023;Romance
Romantic Comedy;Curtis Sittenfeld;3,64;198,450 ;26,001 ;309;2023-04-04;2023;Romance
The Only One Left;Riley Sager;4,14;302,120 ;41,250 ;385;2023-06-20;2023;Thriller
The Last Devil to Die;Richard Osman;4,5;135,972 ;12,915 ;422;2023-09-14;2023;Mystery
Go as a River;Shelley Read;4,29;92,258 ;10,706 ;320;2023-03-07;2023;Historical Fiction
Secretly Yours;Tessa Bailey;3,29;120,733 ;13,989 ;384;2023-02-07;2023;Romance
Chain-Gang All-Stars;Nana Kwame Adjei-Brenyah;4,14;51,469 ;9,264 ;367;2023-05-02;2023;Fiction
Someone Else's Shoes;Jojo Moyes;3,96;192,232 ;16,215 ;438;2023-02-02;2023;Fiction
Not in a Billion Years;Camilla Isley;3,8;3,063 ;339 ;370;2023-09-06;2023;Romance
Fall of Ruin and Wrath;Jennifer L. Armentrout;4,01;52,803 ;6,904 ;416;2023-09-12;2023;Fantasy
The Writing Retreat;Julia Bartz;3,43;62,485 ;10,565 ;313;2023-02-21;2023;Thriller
Heir of Broken Fate;Mads Rafferty;3,72;4,906 ;607 ;512;2023-05-03;2023;Fantasy
Lost in the Moment and Found;Seanan McGuire;4,33;13,503 ;2,491 ;208;2023-01-10;2023;Fantasy
The Wager: A Tale of Shipwreck, Mutiny and Murder;David Grann;4,19;121,772 ;12,812 ;331;2023-04-18;2023;Nonfiction
These Infinite Threads;Tahereh Mafi;4,09;29,731 ;5,558 ;416;2023-02-07;2023;Fantasy
The House of Eve;Sadeqa Johnson;4,26;90,031 ;7,772 ;384;2023-02-07;2023;Historical Fiction
The Covenant of Water;AbrahamVerghese;4,45;189,502 ;21,340 ;724;2023-05-02;2023;Fiction
A House with Good Bones;T. Kingfisher;3,69;38,283 ;6,786 ;247;2023-03-28;2023;Horror
Yumi and the Nightmare Painter;Brandon Sanderson;4,48;57,620 ;8,359 ;480;2023-07-01;2023;Fantasy
Atalanta;Jennifer Saint;3,78;20,405 ;3,048 ;291;2023-04-11;2023;Mythology
Check & Mate;Ali Hazelwood;3,98;215,127 ;37,056 ;352;2023-11-07;2023;Young Adult
The Chalice of the Gods;Rick Riordan;4,33;83,175 ;14,059 ;268;2023-09-26;2023;Fantasy
Chain of Thorns;Cassandra Clare;4,05;49,716 ;8,721 ;778;2023-01-31;2023;Fantasy
Big Swiss;Jen Beagin;3,68;81,915 ;13,647 ;336;2023-02-07;2023;Fiction
The Wind Knows My Name;Isabel Allende;4,03;39,576 ;4,443 ;260;2023-06-06;2023;Historical Fiction
Immortal Longings;Chloe Gong;3,53;19,371 ;4,837 ;372;2023-07-18;2023;Fantasy
The Love Wager;Lynn Painter;3,88;74,984 ;10,740 ;315;2023-03-14;2023;Romance
The Woman in Me;Britney Spears;3,87;443,304 ;49,878 ;288;2023-10-24;2023;Nonfiction
Magic Tides;Ilona Andrews;4,52;14,809 ;1,401 ;158;2023-01-17;2023;Urban Fantasy
Lone Women;Victor LaValle;3,72;27,573 ;5,074 ;285;2023-03-28;2023;Horror
I Have Some Questions for You;Rebecca Makkai;3,61;113,131 ;14,017 ;438;2023-02-21;2023;Fiction
The Bandit Queens;Parini Shroff;3,93;35,229 ;5,196 ;342;2023-01-03;2023;Fiction
Magic Claims;Ilona Andrews;4,7;12,032 ;1,255 ;240;2023-06-13;2023;Urban Fantasy
The Villa;Rachel Hawkins;3,64;113,600 ;13,251 ;279;2023-01-03;2023;Mystery
Starling House;Alix E. Harrow;3,84;86,928 ;13,044 ;308;2023-10-03;2023;Fantasy
Hang the Moon;Jeannette Walls;3,83;68,886 ;6,204 ;368;2023-03-28;2023;Historical Fiction
Throne of the Fallen;Kerri Maniscalco;4,09;38,796 ;6,023 ;628;2023-10-03;2023;Fantasy
Lore Olympus: Volume Four;Rachel Smythe;4,49;31,540 ;2,229 ;416;2023-06-06;2023;Graphic Novels
A Study in Drowning;Ava Reid;3,79;51,293 ;11,983 ;378;2023-09-19;2023;Fantasy
Mysteries of Thorn Manor;Margaret Rogerson;4,09;22,837 ;4,256 ;192;2023-01-17;2023;Fantasy
The Last Tale of the Flower Bride;Roshani Chokshi;3,7;23,485 ;5,782 ;289;2023-02-14;2023;Fantasy
System Collapse;Martha Wells;4,22;42,009 ;4,894 ;245;2023-11-13;2023;Science Fiction
Practice Makes Perfect;SarahAdams;4,02;140,021 ;20,472 ;335;2023-05-02;2023;Romance
The Ferryman;Justin Cronin;3,93;31,647 ;4,528 ;538;2023-05-02;2023;Science Fiction
Thornhedge;T. Kingfisher;4;28,239 ;5,585 ;116;2023-08-15;2023;Fantasy
Loathe to Love You;Ali Hazelwood;3,87;58,076 ;6,591 ;370;2023-02-02;2023;Romance
That Time I Got Drunk and Saved a Human;Kimberly Lemming;4,17;9,370 ;1,457 ;336;2023-05-23;2023;Fantasy
Devious Obsession;S. Massery;4,02;15,867 ;1,505 ;512;2023-03-23;2023;Sports Romance
The House Is on Fire;Rachel Beanland;4,1;18,244 ;2,589 ;376;2023-04-04;2023;Historical Fiction
The Heaven & Earth Grocery Store;JamesMcBride;4,01;190,393 ;20,471 ;380;2023-08-08;2023;Fiction
Poverty, by America;Matthew Desmond;4,27;40,686 ;5,662 ;284;2023-03-21;2023;Nonfiction
The Bitter Past;Bruce Borgos;4,06;1,730 ;557 ;320;2023-07-18;2023;Mystery
Out on a Limb;Hannah Bonam-Young;4,36;60,128 ;11,406 ;397;2023-07-11;2023;Romance
God of Ruin;Rina Kent;4,11;50,368 ;5,626 ;430;2023-08-31;2023;Romance
Starter Villain;John Scalzi;4,16;48,695 ;7,897 ;264;2023-09-19;2023;Science Fiction
Sword Catcher;Cassandra Clare;3,8;26,446 ;5,537 ;624;2023-10-10;2023;Fantasy
Bone Island: Book of Danvers;Nicole Fiorina;4,43;1,648 ;463 ;680;2023-03-17;2023;Fantasy
Stone Cold Fox;Rachel Koller Croft;3,67;21,758 ;3,027 ;353;2023-02-14;2023;Thriller
Happiness Falls;Angie Kim;3,75;61,560 ;8,440 ;387;2023-08-29;2023;Mystery
Finlay Donovan Jumps the Gun;Elle Cosimano;3,82;59,264 ;7,501 ;304;2023-01-31;2023;Mystery
Bulletproof Barista;Cleo Coyle;4,01;1,733 ;188 ;352;2023-11-14;2023;Mystery
Butcher & Blackbird;Brynne Weaver;4,11;245,061 ;42,067 ;360;2023-08-15;2023;Romance
Georgie, All Along;Kate Clayborn;3,8;55,470 ;7,406 ;340;2023-01-24;2023;Romance
A Fire in the Flesh;Jennifer L. Armentrout;4,1;60,647 ;5,722 ;632;2023-10-31;2023;Fantasy
My Roommate Is a Vampire;Jenna Levine;3,48;64,024 ;13,947 ;341;2023-08-29;2023;Romance
The River We Remember;William Kent Krueger;4,29;61,603 ;6,911 ;432;2023-09-05;2023;Historical Fiction
The Drowning Woman;Robyn Harding;4,07;82,327 ;8,044 ;336;2023-06-13;2023;Thriller
The Crown of Oaths and Curses;J. Bree;4,29;12,664 ;2,114 ;663;2023-05-27;2023;Fantasy
Murder Your Employer: The McMasters Guide to Homicide;Rupert Holmes;3,86;32,662 ;5,142 ;389;2023-02-21;2023;Mystery
The Will of the Many;James Islington;4,63;44,478 ;7,954 ;639;2023-05-23;2023;Fantasy
The Drift;C.J. Tudor;3,71;16,983 ;3,291 ;340;2023-01-19;2023;Horror
Strange Sally Diamond;Liz Nugent;4,2;77,831 ;9,750 ;384;2023-07-18;2023;Thriller
Really Good, Actually;Monica Heisey;3,16;87,323 ;11,045 ;370;2023-01-17;2023;Fiction
The Secret Lives of Country Gentlemen;K.J. Charles;4,13;10,214 ;2,130 ;331;2023-03-07;2023;Romance
Witch King;Martha Wells;3,71;17,761 ;3,750 ;415;2023-05-30;2023;Fantasy
Unfortunately Yours;Tessa Bailey;3,8;80,878 ;8,967 ;384;2023-06-06;2023;Contemporary
Silver Nitrate;Silvia Moreno-Garcia;3,62;21,804 ;4,590 ;323;2023-07-18;2023;Horror
Holly;Stephen King;4,12;111,497 ;12,894 ;449;2023-09-05;2023;Horror
Highly Suspicious and Unfairly Cute;Talia Hibbert;3,72;31,294 ;7,101 ;336;2023-01-03;2023;Romance
Forget Me Not;Julie Soto;4,01;46,893 ;9,467 ;341;2023-07-11;2023;Contemporary
Birnam Wood;Eleanor Catton;3,82;37,931 ;5,629 ;432;2023-03-02;2023;Fiction
The House of Doors;Tan Twan Eng;4,14;12,291 ;1,652 ;320;2023-05-04;2023;Historical Fiction
Wildfire;Hannah Grace;3,88;263,815 ;31,466 ;383;2023-10-03;2023;Sports Romance
Open Throat;Henry Hoke;4;9,620 ;2,037 ;176;2023-06-06;2023;Fiction
Psyche and Eros;Luna McNamara;3,78;11,734 ;2,180 ;352;2023-05-25;2023;Mythology
The Last Chance Cowboy;Jody Hedlund;4,41;1,201 ;265 ;352;2023-02-14;2023;Historical Fiction
Let Us Descend;Jesmyn Ward;3,7;26,479 ;3,799 ;320;2023-10-24;2023;Historical Fiction
Princes of Chaos;Angel Lawson;4,4;4,916 ;526 ;582;2023-05-31;2023;Reverse Harem
Pineapple Street;JennyJackson;3,57;172,570 ;16,128 ;304;2023-03-07;2023;Fiction
Pucking Around;Emily Rath;3,84;129,681 ;14,388 ;756;2023-03-18;2023;Romance
Storm Watch;C.J. Box;4,2;22,531 ;1,331 ;368;2023-02-28;2023;Mystery
The Golden Spoon;Jessa Maxwell;3,49;38,589 ;6,376 ;288;2023-03-07;2023;Mystery
North Woods;DanielMason;4,15;44,833 ;6,799 ;372;2023-09-19;2023;Fiction
The Shards;Bret Easton Ellis;4;24,999 ;3,820 ;595;2023-01-17;2023;Fiction
The Frugal Wizard’s Handbook for Surviving Medieval England;Brandon Sanderson;3,77;45,403 ;6,024 ;399;2023-07-27;2023;Fantasy
The Foxglove King;Hannah F. Whitten;3,79;23,204 ;4,642 ;466;2023-03-07;2023;Fantasy
Ink Blood Sister Scribe;Emma Törzs;4,04;40,998 ;6,330 ;416;2023-05-30;2023;Fantasy
Only the Beautiful;Susan Meissner;4,47;26,149 ;2,908 ;400;2023-04-18;2023;Historical Fiction
A Girl Called Samson;Amy Harmon;4,5;42,080 ;4,187 ;405;2023-04-01;2023;Historical Fiction
One of Us Is Back;Karen M. McManus;3,97;50,258 ;5,786 ;368;2023-07-25;2023;Mystery
All the Sinners Bleed;S.A. Cosby;4,24;60,979 ;7,807 ;341;2023-06-06;2023;Mystery
The Unmaking of June Farrow;Adrienne Young;4,17;71,151 ;12,560 ;320;2023-10-17;2023;Fantasy
If Only You;Chloe Liese;4,04;17,326 ;2,667 ;384;2023-04-11;2023;Romance
Thorne Princess;L.J. Shen;3,88;16,415 ;1,613 ;452;2023-01-12;2023;Romance
Assistant to the Villain;Hannah Nicole Maehrer;3,89;118,358 ;22,433 ;342;2023-08-29;2023;Fantasy
My Billionaire Grump;Camilla Isley;3,07;2,110 ;188 ;115;2023-05-05;2023;Romance
The Bookbinder;Pip Williams;4,07;22,490 ;2,608 ;437;2023-03-28;2023;Historical Fiction
The Sun and the Star: A Nico di Angelo Adventure;Rick Riordan;4,24;39,287 ;7,087 ;480;2023-05-02;2023;Fantasy
The Mystery Guest;Nita Prose;3,84;93,014 ;10,851 ;293;2023-11-28;2023;Mystery
Painted Devils;Margaret Owen;4,28;5,215 ;1,259 ;512;2023-05-16;2023;Fantasy
Queen Charlotte;Julia Quinn;4,15;31,468 ;3,887 ;352;2023-05-09;2023;Romance
Ruthless Vows;RebeccaRoss;4,07;228,942 ;34,152 ;432;2023-12-26;2023;Fantasy
Zero Days;Ruth Ware;3,65;91,016 ;9,380 ;356;2023-06-20;2023;Thriller
Linghun;Ai Jiang;3,97;1,782 ;506 ;178;2023-04-04;2023;Horror
Hopeless;Elsie Silver;4,14;154,303 ;16,619 ;486;2023-10-13;2023;Romance
The Fragile Threads of Power;Victoria Schwab;4,31;29,386 ;5,460 ;22;2023-09-26;2023;Fantasy
Rouge;Mona Awad;3,57;25,601 ;6,404 ;383;2023-09-12;2023;Horror
Translation State;Ann Leckie;4,1;10,999 ;1,520 ;422;2023-06-06;2023;Science Fiction
The Spirit Bares Its Teeth;Andrew Joseph White;4,53;8,141 ;2,323 ;384;2023-09-05;2023;Horror
Vampires of El Norte;Isabel Cañas;3,9;24,625 ;5,019 ;371;2023-08-15;2023;Horror
Collateral Damage;J.A. Jance;4,28;4,716 ;375 ;320;2023-03-14;2023;Mystery
Symphony of Secrets;Brendan Slocumb;4,27;13,183 ;2,068 ;448;2023-04-18;2023;Fiction
The Secret Book of Flora Lea;Patti Callahan Henry;4,07;55,632 ;6,817 ;355;2023-05-02;2023;Historical Fiction
Miss Newbury's List;Megan Walker;4,08;3,740 ;891 ;368;2023-02-07;2023;Romance
I Keep My Exoskeletons to Myself;Marisa Crane;3,94;5,847 ;1,140 ;352;2023-01-17;2023;Science Fiction
A Fever in the Heartland: The Ku Klux Klan's Plot to Take Over America, and the Woman Who Stopped Them;Timothy Egan;4,39;29,085 ;4,541 ;432;2023-04-04;2023;Nonfiction
The Last Word;Taylor Adams;3,72;60,483 ;11,147 ;340;2023-04-25;2023;Thriller
Pageboy;Elliot Page;3,75;60,490 ;9,232 ;271;2023-06-06;2023;Nonfiction
The Sunlit Man;Brandon Sanderson;4,34;37,589 ;4,007 ;385;2023-10-01;2023;Fantasy
The Long Game;Elena Armas;3,59;67,441 ;9,551 ;373;2023-09-05;2023;Romance
Horses of Fire;A.D. Rhine;4,12;671 ;137 ;560;2023-07-18;2023;Mythology
A Kingdom of Venom and Vows;Holly Renee;3,53;20,184 ;1,901 ;314;2023-03-23;2023;Fantasy
Twin Truths;Jacqueline Sutherland;4,12;129 ;37 ;304;2023-03-16;2023;Thriller
Untethered Sky;Fonda Lee;3,9;8,741 ;2,033 ;150;2023-04-11;2023;Fantasy
Natural Beauty;Ling Ling Huang;3,8;12,685 ;2,704 ;272;2023-04-04;2023;Horror
Dark Woods, Deep Water;Jelena Dunato;3,86;260 ;124 ;321;2023-09-19;2023;Fantasy
The Bee Sting;Paul Murray;3,96;53,646 ;7,350 ;656;2023-06-08;2023;Fiction
Light Bringer;Pierce Brown;4,75;44,147 ;4,740 ;682;2023-07-25;2023;Science Fiction
Meet Your Match;Kandi Steiner;3,98;21,157 ;2,463 ;368;2023-07-07;2023;Sports Romance
The Temporary Wife;Catharina Maura;4,05;49,895 ;3,991 ;384;2023-02-03;2023;Romance
Critical Threat;Lynette Eason;4,45;2,712 ;376 ;304;2023-01-03;2023;Christian Fiction
Bright Young Women;Jessica Knoll;4,02;121,562 ;15,443 ;384;2023-09-19;2023;Thriller
Unnatural Death;Patricia Cornwell;4;13,112 ;908 ;432;2023-11-23;2023;Mystery
The Blue Bar;Damyanti Biswas;3,72;4,335 ;533 ;395;2023-01-01;2023;Thriller
You Must Remember This;Kat Rosenfield;3,49;3,880 ;569 ;320;2023-01-10;2023;Mystery
The Last Lifeboat;Hazel Gaynor;4,33;6,067 ;865 ;416;2023-06-13;2023;Historical Fiction
King: A Life;Jonathan Eig;4,67;7,128 ;1,196 ;688;2023-05-16;2023;Biography
Biography of X;Catherine Lacey;3,86;9,910 ;2,021 ;416;2023-03-21;2023;Fiction
Sleep No More;Jayne Ann Krentz;3,92;6,499 ;655 ;332;2023-01-03;2023;Romance
Crook Manifesto;Colson Whitehead;3,88;15,238 ;1,957 ;336;2023-07-18;2023;Fiction
Godkiller;Hannah Kaner;3,91;33,804 ;6,687 ;304;2023-01-19;2023;Fantasy
Identity;Nora Roberts;4,33;52,886 ;4,535 ;437;2023-05-23;2023;Romance
The Rose and the Thistle;Laura Frantz;4,18;2,227 ;619 ;416;2023-01-01;2023;Historical Fiction
Outlive: The Science and Art of Longevity;Peter Attia;4,37;55,194 ;4,997 ;496;2023-03-28;2023;Health
Make a Wish;Helena Hunting;3,71;7,763 ;1,182 ;368;2023-01-24;2023;Romance
Return to Satterthwaite Court;Mimi Matthews;4,15;1,853 ;411 ;285;2023-04-11;2023;Romance
Hijab Butch Blues;Lamya H.;4,49;10,941 ;2,040 ;284;2023-02-07;2023;Memoir
Six Scorched Roses;Carissa Broadbent;4,26;74,303 ;9,462 ;187;2023-03-21;2023;Fantasy
The Survivalists;Kashana Cauley;2,95;3,800 ;600 ;288;2023-01-10;2023;Fiction
The Housemaid's Secret;Freida McFadden;4,25;678,588 ;47,179 ;318;2023-02-15;2023;Thriller
The Running Grave;Robert Galbraith;4,61;77,529 ;7,056 ;960;2023-09-26;2023;Mystery
Crossed;Emily McIntire;3,74;39,240 ;4,533 ;418;2023-08-01;2023;Romance
The Longmire Defense;Craig Johnson;4,57;8,175 ;709 ;368;2023-09-05;2023;Mystery
How Can I Help You;Laura Sims;3,43;11,529 ;2,242 ;256;2023-07-18;2023;Thriller
Pomegranate;Helen Elaine Lee;4,04;2,682 ;383 ;352;2023-04-11;2023;Fiction
A Ship of Bones & Teeth;Karina Halle;3,82;14,100 ;2,212 ;442;2023-05-25;2023;Fantasy
Absolution;Alice McDermott;3,82;17,933 ;2,212 ;324;2023-10-31;2023;Historical Fiction
The Brothers Hawthorne;Jennifer Lynn Barnes;3,95;89,691 ;11,254 ;480;2023-08-29;2023;Mystery
Twisted;Emily McIntire;3,88;70,947 ;7,207 ;366;2023-02-07;2023;Romance
The Forbidden Wolf King;Leia Stone;4,16;6,325 ;424 ;319;2023-07-29;2023;Fantasy
Agent Gatz: A Great Gatsby Prequel;R.M. Spencer;4,12;104 ;42 ;330;2023-09-12;2023;Mystery
The Creative Act: A Way of Being;Rick Rubin;4,05;40,369 ;4,581 ;406;2023-01-17;2023;Nonfiction
Looking Glass Sound;Catriona Ward;3,49;11,804 ;2,854 ;352;2023-08-08;2023;Horror
On the Savage Side;TiffanyMcDaniel;4,06;6,600 ;1,643 ;464;2023-02-14;2023;Fiction
The Jasad Heir;Sara Hashem;3,97;14,840 ;3,063 ;523;2023-07-18;2023;Fantasy
Lore Olympus: Volume Five;Rachel Smythe;4,47;20,733 ;1,602 ;400;2023-10-03;2023;Graphic Novels
Camp Damascus;Chuck Tingle;3,95;13,288 ;2,918 ;250;2023-07-18;2023;Horror
The Wonder Paradox: Embracing the Weirdness of Existence and the Poetry of Our Lives;Jennifer Michael Hecht;4,01;140 ;32 ;368;2023-03-07;2023;Poetry
Blood of My Monster;Rina Kent;4,19;34,834 ;3,545 ;340;2023-01-26;2023;Romance
Bookshops & Bonedust;Travis Baldree;4,21;57,581 ;10,501 ;352;2023-11-07;2023;Fantasy
