Fourth Wing;Rebecca Yarros;4,58;1,833,552 ;237,231 ;517;2023-05-02;2023;Dragons
Payback in Death;J.D. Robb;4,48;20,942 ;1,401 ;368;2023-09-05;2023;Mystery
White Cat, Black Dog: Stories;Kelly Link;3,85;5,610 ;1,172 ;272;2023-03-28;2023;Short Stories
Encore in Death;J.D. Robb;4,41;22,195 ;1,569 ;375;2023-02-07;2023;Mystery
Fancy Bear Goes Phishing: The Dark History of the Information Age, in Five Extraordinary Hacks;Scott J. Shapiro;3,97;1,296 ;172 ;420;2023-05-23;2023;Nonfiction
Baking Yesteryear: The Best Recipes from the 1900s to the 1980s;B. Dylan Hollis;4,48;2,699 ;346 ;256;2023-07-25;2023;Cookbooks
Defiant;Brandon Sanderson;4,34;23,797 ;2,697 ;420;2023-11-21;2023;Science Fiction
Victory City;Salman Rushdie;3,8;11,431 ;1,630 ;336;2023-02-07;2023;Fantasy
Powerless;Lauren Roberts;4,24;310,487 ;57,372 ;523;2023-01-31;2023;Fantasy
Runaway Love;Melanie Harlow;4,11;34,875 ;3,384 ;402;2023-05-04;2023;Romance
Camp Zero;Michelle Min Sterling;3,21;18,108 ;2,788 ;304;2023-03-30;2023;Science Fiction
The Last Heir to Blackwood Library;Hester Fox;3,36;12,425 ;1,637 ;320;2023-04-04;2023;Historical Fiction
The Benevolent Society of Ill-Mannered Ladies;Alison Goodman;4,18;11,186 ;1,794 ;464;2023-05-30;2023;Historical Fiction
The Invisible Hour;Alice Hoffman;3,61;33,204 ;4,908 ;272;2023-08-15;2023;Fiction
The September House;Carissa Orlando;3,92;35,916 ;6,113 ;344;2023-09-05;2023;Horror
After That Night;Karin Slaughter;4,28;48,081 ;4,014 ;432;2023-06-22;2023;Thriller
Dust Child;Nguyễn Phan Quế Mai;4,24;11,654 ;1,592 ;352;2023-03-14;2023;Historical Fiction
Caught Up;Liz Tomforde;4,45;147,314 ;17,074 ;393;2023-10-10;2023;Romance
Wandering Souls;Cecile Pin;4,15;11,769 ;1,524 ;240;2023-03-21;2023;Historical Fiction
Seven Faceless Saints;M.K. Lobb;3,5;5,769 ;1,429 ;400;2023-02-07;2023;Fantasy
The Graham Effect;Elle Kennedy;4,21;137,883 ;14,846 ;498;2023-10-31;2023;Romance
The Secret;Lee Child;4,09;43,326 ;2,236 ;292;2023-10-24;2023;Thriller
Two Twisted Crowns;Rachel Gillig;4,45;149,213 ;22,386 ;437;2023-10-17;2023;Fantasy
Monsters: A Fan's Dilemma;Claire Dederer;3,8;11,752 ;2,110 ;257;2023-04-25;2023;Nonfiction
Beyond That, the Sea;Laura Spence-Ash;4,24;38,723 ;3,883 ;351;2023-03-21;2023;Historical Fiction
Elon Musk;Walter Isaacson;4,4;44,622 ;4,163 ;688;2023-09-12;2023;Biography
The Art Thief: A True Story of Love, Crime, and a Dangerous Obsession;Michael Finkel;3,97;36,825 ;4,600 ;224;2023-06-22;2023;Nonfiction
No Two Persons;Erica Bauermeister;4,09;20,996 ;3,968 ;301;2023-05-02;2023;Fiction
The Golden Doves;Martha Hall Kelly;4,19;14,192 ;1,744 ;704;2023-04-18;2023;Historical Fiction
Orphia and Eurydicius;Elyse John;3,56;820 ;205 ;400;2023-05-01;2023;Mythology
Death of a Bookseller;AliceSlater;3,49;10,999 ;1,997 ;384;2023-04-25;2023;Thriller
Couplets;Maggie Millner;3,77;3,440 ;661 ;128;2023-02-07;2023;Poetry
The Road to Roswell;Connie Willis;3,74;5,864 ;1,363 ;399;2023-06-27;2023;Science Fiction
Yours for the Taking;Gabrielle Korn;3,67;2,509 ;669 ;336;2023-12-05;2023;Science Fiction
Something is Killing the Children, Vol. 6;James Tynion IV;4,29;2,610 ;239 ;144;2023-06-14;2023;Horror
Imogen, Obviously;Becky Albertalli;4,24;21,800 ;4,943 ;432;2023-05-02;2023;Romance
Things We Hide from the Light;Lucy Score;4,06;385,101 ;26,492 ;594;2023-02-21;2023;Romance
The London Séance Society;Sarah Penner;3,48;53,237 ;6,598 ;352;2023-03-07;2023;Historical Fiction
A Nobleman's Guide to Seducing a Scoundrel;K.J. Charles;4,26;5,338 ;1,090 ;336;2023-09-19;2023;Romance
The Half Moon;Mary Beth Keane;3,4;24,737 ;3,175 ;304;2023-05-02;2023;Fiction
The Serial Killer’s Sister;Alice Hunter;4,04;2,376 ;269 ;348;2023-05-01;2023;Thriller
All That Is Mine I Carry with Me;William Landay;3,85;15,710 ;2,329 ;320;2023-03-07;2023;Mystery
Against the Wind;Amanda Cabot;4,23;486 ;158 ;368;2023-10-01;2023;Historical Fiction
The Last Remains;Elly Griffiths;4,41;18,160 ;1,676 ;361;2023-02-02;2023;Mystery
The King's Shadow;K.M. Shea;4,35;9,810 ;548 ;362;2023-01-13;2023;Fantasy
Mammoths at the Gates;Nghi Vo;4,24;5,023 ;1,034 ;123;2023-09-12;2023;Fantasy
A Most Agreeable Murder;Julia Seales;3,68;19,078 ;3,229 ;352;2023-06-27;2023;Mystery
Wilder at Last;Serena Bell;3,98;828 ;236 ;318;2023-02-07;2023;Romance
A Haunting on the Hill;Elizabeth Hand;3,35;7,196 ;1,399 ;326;2023-10-03;2023;Horror
The Wake-Up Call;Beth O'Leary;3,58;32,514 ;4,220 ;356;2023-09-26;2023;Romance
Hags: The Demonisation of Middle-Aged Women;Victoria Smith;3,7;596 ;96 ;368;2023-03-02;2023;Nonfiction
Independence;Chitra Banerjee Divakaruni;4,11;9,051 ;1,252 ;288;2023-01-17;2023;Historical Fiction
Woke Up Like This;Amy Lea;4,03;20,160 ;2,407 ;273;2023-09-05;2023;Romance
Lace Vengeance;Eve Dangerfield;4,18;485 ;110 ;336;2023-05-09;2023;Reverse Harem
Four Found Dead;Natalie D. Richards;3,46;6,834 ;1,140 ;321;2023-05-23;2023;Thriller
Les Petites Morts: An Anthology of Dark Fairy Tales and Folklore;Evelyn Freeling;3,59;41 ;13 ;198;2023-06-01;2023;Horror
Right Man, Right Time;Meghan Quinn;4,11;79,050 ;5,397 ;467;2023-03-07;2023;Romance
Murtagh;Christopher Paolini;4,18;26,413 ;3,427 ;688;2023-11-07;2023;Fantasy
The Cabinet of Dr. Leng;Douglas Preston;4,28;13,259 ;1,486 ;400;2023-01-17;2023;Mystery
Nero;S.J. Tilly;3,88;51,512 ;4,585 ;368;2023-03-16;2023;Romance
Teen Titans: Robin;Kami Garcia;4,1;4,816 ;697 ;196;2023-03-07;2023;Graphic Novels
Penance;Eliza Clark;3,91;21,703 ;4,066 ;336;2023-07-04;2023;Fiction
The Princess and the Grilled Cheese Sandwich;Deya Muniz;4,4;15,387 ;3,859 ;256;2023-05-09;2023;Graphic Novels
The Maid's Diary;Loreth Anne White;4,24;78,741 ;5,865 ;369;2023-03-01;2023;Thriller
Dear Medusa;Olivia A. Cole;4,31;2,559 ;693 ;384;2023-03-14;2023;Poetry
King of Greed;Ana Huang;3,9;162,446 ;18,416 ;352;2023-10-24;2023;Romance
Judgment Prey;John Sandford;4,37;22,701 ;1,169 ;395;2023-10-03;2023;Mystery
The Mitford Affair;Marie Benedict;3,7;14,287 ;1,662 ;352;2023-01-17;2023;Historical Fiction
Liar, Dreamer, Thief;Maria Dong;3,59;2,540 ;596 ;325;2023-01-10;2023;Mystery
The Making of Another Major Motion Picture Masterpiece;Tom Hanks;3,7;14,922 ;2,735 ;448;2023-05-09;2023;Fiction
In Limbo;Deb J.J. Lee;4,18;4,217 ;854 ;348;2023-03-07;2023;Graphic Novels
A Realm of Ash and Shadow;Lara Buckheit;3,73;337 ;245 ;390;2023-04-11;2023;Fantasy
A Killing of Innocents;Deborah Crombie;4,25;5,438 ;570 ;368;2023-02-07;2023;Mystery
Beauty So Golden;Lilith Vincent;3,84;867 ;165 ;223;2023-01-27;2023;Reverse Harem
Seven Percent of Ro Devereux;Ellen O'Clover;3,86;2,677 ;809 ;320;2023-01-17;2023;Romance
The Ruthless Fae King;Leia Stone;4,17;7,654 ;482 ;342;2023-04-29;2023;Fantasy
The Mysterious Case of the Alperton Angels;Janice Hallett;3,97;18,755 ;3,208 ;528;2023-09-14;2023;Mystery
Dom;S.J. Tilly;4,3;33,730 ;3,220 ;472;2023-09-21;2023;Romance
Something is Killing the Children #28;James Tynion IV;4,31;255 ;22 ;25;2023-01-11;2023;Comics
How Not to Date a Demon;Lana Kole;3,58;1,739 ;298 ;163;2023-01-07;2023;Romance
Burn Butterfly Burn;Reese Rivers;4,18;13,735 ;1,018 ;396;2023-01-30;2023;Reverse Harem
The Home for Wayward Girls;Marcia Bradley;3,49;950 ;166 ;288;2023-04-04;2023;Fiction
Slaying the Vampire Conqueror;Carissa Broadbent;4,1;21,329 ;2,945 ;452;2023-04-27;2023;Fantasy
Her Father's Daughter;T.M. Dunn;3,71;383 ;207 ;272;2023-07-18;2023;Thriller
Those We Thought We Knew;DavidJoy;4,31;2,382 ;435 ;400;2023-08-01;2023;Fiction
Shy;Max Porter;3,64;7,010 ;913 ;136;2023-04-06;2023;Fiction
Strong Female Character;Fern Brady;4,49;24,086 ;2,766 ;288;2023-02-14;2023;Nonfiction
Bad Cree;Jessica Johns;3,92;12,813 ;2,146 ;259;2023-01-10;2023;Horror
The Heat Will Kill You First: Life and Death on a Scorched Planet;Jeff Goodell;4,32;5,701 ;880 ;400;2023-07-11;2023;Nonfiction
Dark Angel;John Sandford;4,22;21,505 ;1,243 ;416;2023-04-11;2023;Mystery
Hockey With Benefits;Tijan;4,07;8,929 ;1,014 ;446;2023-03-07;2023;Sports Romance
How to Think Like a Woman: Four Women Philosophers Who Taught Me How to Love the Life of the Mind;Regan Penaluna;3,94;1,038 ;255 ;9;2023-03-14;2023;Nonfiction
Ordinary Notes;Christina Sharpe;4,55;1,155 ;216 ;392;2023-04-25;2023;Nonfiction
This Bird Has Flown;Susanna Hoffs;3,17;7,690 ;1,175 ;368;2023-04-04;2023;Romance
The Davenports;Krystal Marquis;3,66;11,326 ;2,375 ;384;2023-01-31;2023;Historical Fiction
Murder Book;Thomas Perry;3,88;3,422 ;410 ;420;2023-01-17;2023;Mystery
Backpacking Through Bedlam;Seanan McGuire;4,27;2,050 ;228 ;352;2023-03-07;2023;Urban Fantasy
The Bride Wore White;Amanda Quick;4,17;4,023 ;364 ;320;2023-05-02;2023;Romance
A Shadow in Moscow;Katherine Reay;4,35;3,105 ;666 ;384;2023-06-13;2023;Historical Fiction
Grim and Bear It;Juliette Cross;4,18;7,563 ;942 ;368;2023-05-09;2023;Romance
The Reunion;Kayla Olson;3,5;12,809 ;2,036 ;313;2023-01-17;2023;Romance
Cookies for My Orc Neighbor;Michele Mills;3,77;4,493 ;469 ;84;2023-02-06;2023;Romance
Doppelganger: A Trip Into the Mirror World;Naomi Klein;4,23;15,546 ;2,524 ;416;2023-09-12;2023;Nonfiction
The Shadow of Perseus;Claire Heywood;3,65;4,445 ;929 ;304;2023-02-21;2023;Mythology
On Our Best Behavior: The Seven Deadly Sins and the Price Women Pay to Be Good;Elise Loehnen;3,81;7,000 ;995 ;384;2023-05-23;2023;Nonfiction
Chlorine;Jade Song;3,73;10,615 ;2,693 ;256;2023-03-28;2023;Horror
Code Name Sapphire;Pam Jenoff;3,87;17,340 ;1,522 ;368;2023-02-07;2023;Historical Fiction
Dirty Thirty;Janet Evanovich;4,24;39,460 ;3,247 ;336;2023-10-31;2023;Mystery
The Honeymoon Crashers;Christina Lauren;3,59;42,734 ;5,612 ;5;2023-08-01;2023;Romance
Red Team Blues;Cory Doctorow;3,9;3,500 ;478 ;213;2023-04-25;2023;Fiction
Sing Her Down;Ivy Pochoda;3,25;1,625 ;428 ;288;2023-05-23;2023;Thriller
The Quiet Tenant;Clémence Michallon;3,85;88,956 ;11,231 ;303;2023-06-20;2023;Thriller
Cursed Bread;Sophie Mackintosh;3,28;6,932 ;1,371 ;184;2023-03-02;2023;Historical Fiction
How I Won a Nobel Prize;Julius Taranto;3,55;981 ;193 ;304;2023-09-12;2023;Fiction
Sisters of the Lost Nation;Nick Medina;3,88;6,883 ;1,154 ;352;2023-04-18;2023;Horror
Mother-Daughter Murder Night;Nina Simon;3,58;71,139 ;6,413 ;352;2023-09-05;2023;Mystery
Counterfeit Hope;Crystal Caudill;4,52;174 ;73 ;328;2023-02-14;2023;Historical Fiction
Pucking Wild;Emily Rath;4,21;35,149 ;2,936 ;603;2023-08-21;2023;Romance
In Memoriam;Alice Winn;4,53;33,427 ;5,842 ;382;2023-03-07;2023;Historical Fiction
The Choice;Ashley Jade;4,36;9,874 ;1,325 ;370;2023-01-19;2023;Romance
Western Lane;Chetna Maroo;3,51;7,829 ;1,222 ;160;2023-02-07;2023;Fiction
The Bone Hacker;Kathy Reichs;4,06;10,420 ;911 ;336;2023-08-02;2023;Mystery
The Things We Do To Our Friends;Heather Darwent;3,2;6,564 ;1,470 ;336;2023-01-10;2023;Thriller
Sleep No More;Seanan McGuire;4,36;3,144 ;342 ;368;2023-09-05;2023;Fantasy
Beware the Woman;Megan Abbott;3,29;13,073 ;1,821 ;320;2023-05-30;2023;Thriller
The Night Eaters, Vol. 2: Her Little Reapers;Marjorie M. Liu;4,35;1,024 ;142 ;272;2023-10-03;2023;Graphic Novels
An Evil Heart;Linda Castillo;4,25;12,029 ;1,309 ;320;2023-07-11;2023;Mystery
Y/N;Esther Yi;2,96;6,425 ;2,111 ;204;2023-03-21;2023;Fiction
Fangirl, Vol. 3: The Manga;Rainbow Rowell;4,42;3,945 ;551 ;224;2023-08-08;2023;Manga
Superbia;Colette Rhodes;4,12;3,630 ;365 ;265;2023-03-01;2023;Fantasy
With My Little Eye;Joshilyn Jackson;3,32;6,695 ;1,275 ;336;2023-04-25;2023;Thriller
The Brightest Star: A Historical Novel Based on the True Story of Anna May Wong;Gail Tsukiyama;3,48;1,141 ;236 ;335;2023-06-20;2023;Historical Fiction
Silk Malice;Eve Dangerfield;4,03;696 ;182 ;324;2023-01-31;2023;Reverse Harem
Meet Me at the Lake;Carley Fortune;3,7;241,591 ;22,574 ;336;2023-05-02;2023;Romance
Old God's Time;Sebastian Barry;3,86;13,212 ;2,135 ;261;2023-02-28;2023;Fiction
In Charm's Way;Lana Harper;3,55;4,381 ;616 ;304;2023-08-22;2023;Romance
The Gentleman's Gambit;Evie Dunmore;3,67;12,764 ;2,039 ;432;2023-12-05;2023;Romance
The Fraud;Zadie Smith;3,31;22,286 ;3,303 ;464;2023-09-05;2023;Historical Fiction
The Berry Pickers;AmandaPeters;4,14;90,235 ;9,483 ;320;2023-04-04;2023;Fiction
Legacy;Sheridan Anne;4,45;1,702 ;273 ;332;2023-03-14;2023;Reverse Harem
Spice Road;Maiya Ibrahim;3,71;4,890 ;1,326 ;464;2023-01-24;2023;Fantasy
Forgery;Tate James;4,27;2,860 ;214 ;284;2023-06-01;2023;Romance
August Blue;Deborah Levy;3,68;6,439 ;1,015 ;208;2023-05-04;2023;Fiction
Rubi Ramos's Recipe for Success;Jessica Parra;3,78;732 ;324 ;320;2023-05-16;2023;Romance
Phaedra;Laura Shepperson;3,32;3,619 ;768 ;400;2023-01-10;2023;Mythology
Murder at Haven's Rock;Kelley Armstrong;4,11;6,686 ;987 ;352;2023-02-21;2023;Mystery
The Backup Plan;Jill Shalvis;4,04;5,743 ;802 ;384;2023-01-17;2023;Romance
The Celebrants;Steven Rowley;3,64;43,190 ;5,724 ;336;2023-05-30;2023;Fiction
Brainwyrms;Alison Rumfitt;3,67;2,587 ;886 ;304;2023-10-05;2023;Horror
The Salt Grows Heavy;Cassandra Khaw;3,6;16,978 ;4,153 ;106;2023-05-02;2023;Horror
Huda F Cares?;Huda Fahmy;4,21;2,918 ;454 ;208;2023-10-10;2023;Graphic Novels
House of Odysseus;Claire North;4,2;2,298 ;461 ;432;2023-08-22;2023;Mythology
Play for Me;Libby Hubscher;3,69;1,997 ;396 ;368;2023-06-20;2023;Romance
Blood Over Bright Haven;M.L. Wang;4,46;6,353 ;1,622 ;527;2023-07-25;2023;Fantasy
Gator Country: Deception, Danger, and Alligators in the Everglades;Rebecca Renner;3,81;1,867 ;315 ;288;2023-11-14;2023;Nonfiction
The Husband Hoax;Saxon James;4,05;7,708 ;912 ;284;2023-02-09;2023;M M Romance
Murder at the Willows;Jane A. Adams;4,47;1,191 ;66 ;305;2023-02-15;2023;Cozy Mystery
The Angel Maker;Alex North;3,45;11,867 ;2,692 ;336;2023-02-28;2023;Thriller
Betting on You;Lynn Painter;4,1;62,753 ;11,893 ;432;2023-11-28;2023;Romance
My Father's House;Joseph O'Connor;4,05;6,529 ;799 ;276;2023-01-26;2023;Historical Fiction
The Deep Sky;Yume Kitasei;3,71;7,379 ;1,451 ;399;2023-07-18;2023;Science Fiction
The Valkyrie;Kate Heartfield;3,45;848 ;190 ;314;2023-01-01;2023;Fantasy
Titanium Noir;Nick Harkaway;4,03;6,466 ;899 ;236;2023-05-16;2023;Science Fiction
Hunted;Skye Melki-Wegner;3,93;288 ;100 ;285;2023-04-04;2023;Middle Grade
The Malevolent Seven;Sebastien de Castell;4,03;4,186 ;591 ;384;2023-05-11;2023;Fantasy
Heart of My Monster;Rina Kent;4,24;29,585 ;3,072 ;322;2023-04-06;2023;Romance
Mastering the Art of French Murder;Colleen Cambridge;3,64;7,836 ;1,380 ;304;2023-04-25;2023;Mystery
The Sweet Spot;Amy Poeppel;3,92;12,536 ;1,840 ;400;2023-01-31;2023;Fiction
Coercion;Amelia Wilde;4,34;905 ;198 ;230;2023-01-10;2023;Romance
Good for a Girl: A Woman Running in a Man's World;Lauren Fleshman;4,47;13,682 ;1,718 ;288;2023-01-10;2023;Nonfiction
The Disappeared: Stories;Andrew Porter;4,3;558 ;112 ;240;2023-04-11;2023;Short Stories
In the Likely Event;Rebecca Yarros;4,22;115,857 ;9,794 ;348;2023-08-01;2023;Romance
The Nanny;Lana Ferguson;3,57;89,679 ;11,870 ;432;2023-04-11;2023;Romance
Unlikeable Female Characters: The Women Pop Culture Wants You to Hate;Anna Bogutskaya;3,72;2,226 ;463 ;340;2023-05-09;2023;Nonfiction
This Time It's Real;Ann Liang;4,02;17,061 ;4,278 ;352;2023-02-07;2023;Romance
The Book That Wouldn’t Burn;Mark Lawrence;4,06;20,601 ;3,601 ;559;2023-05-01;2023;Fantasy
Cassandra in Reverse;Holly Smale;3,56;41,835 ;4,521 ;362;2023-06-06;2023;Fiction
Last Violent Call;Chloe Gong;4,25;10,328 ;2,221 ;240;2023-02-28;2023;Fantasy
Did I Ever Tell You This?;Sam Neill;4,07;4,593 ;539 ;398;2023-03-21;2023;Nonfiction
Begin Again;Emma Lord;3,72;11,009 ;2,615 ;352;2023-01-24;2023;Romance
The Hurricane Wars;Thea Guanzon;3,66;22,087 ;5,317 ;472;2023-10-03;2023;Fantasy
Role Playing;Cathy Yardley;3,94;12,038 ;1,963 ;331;2023-07-01;2023;Romance
On the Meaning of Sex: Thoughts about the New Definition of Woman;Kajsa Ekis Ekman;4,32;34 ;3 ;380;2023-02-07;2023;Feminism
The Marriage Act;John Marrs;3,82;21,541 ;3,037 ;497;2023-01-19;2023;Thriller
A Chateau Under Siege;Martin Walker;4,1;3,785 ;308 ;320;2023-06-08;2023;Mystery
The Lost Bookshop;Evie Woods;4,09;113,090 ;9,954 ;448;2023-06-22;2023;Fantasy
A Shining;Jon Fosse;3,5;6,814 ;1,274 ;56;2023-01-01;2023;Fiction
Liars Like Us;J.T. Geissinger;4,02;21,433 ;2,657 ;354;2023-05-25;2023;Romance
House of Roots and Ruin;Erin A. Craig;4,15;11,971 ;2,492 ;544;2023-07-25;2023;Fantasy
My Dark Romeo;Parker S. Huntington;3,79;79,554 ;9,237 ;366;2023-03-01;2023;Romance
The Temple of Fortuna;Elodie Harper;4,39;6,859 ;977 ;384;2023-11-23;2023;Historical Fiction
A Witch's Guide to Fake Dating a Demon;Sarah Hawley;3,66;31,539 ;5,226 ;367;2023-03-07;2023;Romance
The Book Spy;Alan Hlad;4,18;4,997 ;700 ;408;2023-01-24;2023;Historical Fiction
The Cursed;Harper L. Woods;3,69;14,784 ;1,778 ;324;2023-09-07;2023;Fantasy
Those Empty Eyes;Charlie Donlea;4,2;34,914 ;2,967 ;368;2023-03-28;2023;Thriller
Mother Tongue: The Surprising History of Women's Words;Jenni Nuttall;3,83;689 ;110 ;292;2023-08-29;2023;Nonfiction
The Sacrifice;Shantel Tessier;4,3;69,246 ;5,304 ;644;2023-04-06;2023;Dark
Lassiter;J.R. Ward;4,23;8,192 ;1,014 ;468;2023-04-11;2023;Paranormal
The Exchange;John Grisham;3,7;74,500 ;6,052 ;338;2023-10-17;2023;Fiction
Is It Hot in Here? Or Am I Suffering for All Eternity for the Sins I Committed on Earth?;Zach Zimmerman;3,63;1,994 ;322 ;148;2023-04-18;2023;Nonfiction
Deep as the Sky, Red as the Sea;Rita Chang-Eppig;3,49;4,170 ;839 ;281;2023-05-30;2023;Historical Fiction
Woven by Gold;Elizabeth Helen;4,11;24,745 ;2,096 ;580;2023-06-13;2023;Fantasy
Carnage;Shantel Tessier;4,31;40,278 ;4,052 ;628;2023-10-30;2023;Dark
The Stars Are Dying;C.C. Peñaranda;3,51;9,091 ;1,756 ;566;2023-07-10;2023;Fantasy
West Side Honey;Claire Christian;3,76;517 ;75 ;336;2023-04-04;2023;Romance
Cuddy;Benjamin Myers;4,33;1,482 ;298 ;447;2023-03-16;2023;Historical Fiction
Unravel Me;Becka Mack;4,27;57,540 ;5,585 ;436;2023-08-01;2023;Sports Romance
Lucky Red;Claudia Cravens;3,92;4,171 ;809 ;304;2023-06-20;2023;Historical Fiction
She Is a Haunting;Trang Thanh Tran;3,39;7,938 ;1,810 ;352;2023-02-28;2023;Horror
Tempt Our Fate;Kat Singleton;4,16;10,989 ;1,781 ;396;2023-09-21;2023;Romance
Wellness;Nathan Hill;4;45,853 ;6,489 ;611;2023-09-26;2023;Fiction
All in a Days Orc;Dani Wyatt;3,9;335 ;36 ;88;2023-01-17;2023;Fantasy
Rule of the Aurora King;Nisha J. Tuli;4,01;27,620 ;2,828 ;505;2023-04-06;2023;Fantasy
The Sinister Booksellers of Bath;Garth Nix;4,05;5,657 ;685 ;416;2023-03-21;2023;Fantasy
The Coven;Harper L. Woods;3,85;34,797 ;4,652 ;298;2023-03-01;2023;Fantasy
Jasper Vale;Devney Perry;4,14;46,993 ;4,945 ;352;2023-01-31;2023;Romance
Small Worlds;Caleb Azumah Nelson;4,32;6,512 ;1,382 ;260;2023-04-28;2023;Fiction
Chick Magnet;Emma Barry;3,85;1,474 ;339 ;301;2023-01-24;2023;Romance
